Carrier,Flight,Origin,Month,Delay
UA,1401,EWR,12,6
UA,1452,EWR,12,4
UA,1496,EWR,12,21
UA,1572,EWR,12,-2
UA,1589,EWR,12,19
UA,1593,EWR,12,27
UA,1605,EWR,12,29
UA,1611,EWR,12,2
UA,1626,EWR,12,15
UA,1638,EWR,12,2
UA,1663,EWR,12,3
UA,1668,EWR,12,8
UA,1695,EWR,12,43
UA,1701,EWR,12,9
UA,1703,EWR,12,58
UA,1721,EWR,12,6
UA,1723,EWR,12,158
UA,1729,EWR,12,18
US,425,JFK,12,2
US,456,JFK,12,4
US,604,EWR,12,-5
US,629,JFK,12,4
US,687,EWR,12,16
US,1767,LGA,12,-8
US,1817,JFK,12,-1
US,1817,JFK,12,9
US,1837,EWR,12,2
US,1843,LGA,12,-2
US,1843,LGA,12,-6
US,1873,EWR,12,-10
US,1895,EWR,12,-3
US,1899,JFK,12,-3
US,1963,EWR,12,-9
US,1995,LGA,12,-5
US,2039,LGA,12,12
US,2056,LGA,12,62
US,2071,LGA,12,-7
US,2085,LGA,12,0
US,2085,LGA,12,-7
US,2090,JFK,12,-8
US,2134,LGA,12,-7
US,2134,LGA,12,-7
US,2162,LGA,12,-7
US,2167,LGA,12,-7
US,2177,LGA,12,0
US,2189,LGA,12,30
US,2195,LGA,12,4
US,2197,LGA,12,8
VX,23,JFK,12,12
VX,27,JFK,12,26
VX,187,EWR,12,-1
VX,251,JFK,12,-3
VX,413,JFK,12,8
WN,20,LGA,12,0
WN,172,LGA,12,29
WN,172,LGA,12,87
WN,172,LGA,12,284
WN,195,LGA,12,18
WN,332,EWR,12,42
WN,332,EWR,12,9
WN,421,EWR,12,24
WN,549,EWR,12,44
WN,1104,LGA,12,12
WN,1289,EWR,12,19
WN,3069,EWR,12,2
WN,3494,EWR,12,6
WN,3566,LGA,12,4
WN,4418,EWR,12,14
YV,2885,LGA,12,-9
YV,2885,LGA,12,-7
